37415|72|72
92123|1221|2197
60410|24|52
29479|3|6
68106|90|126
52132|3|5
94941|164|270
90057|440|574
00693|109|129
00777|56|97
65711|22|52
55802|148|198
53813|25|67
19140|933|835
53204|86|212
46322|82|101
84075|57|14
79901|25|40
39562|4|15
19027|166|193
81089|29|23
44672|6|30
45133|77|176
97703|59|153
28422|44|46
43050|144|272
24540|88|167
57350|70|91
82609|132|210
44126|93|76
32228|25|7
70816|193|387
38462|21|39
43203|109|180
12184|23|43
48160|23|31
45417|114|371
94111|119|139
92887|49|58
16504|95|148
77493|38|113
75002|51|163
66523|10|18
10169|5|13
29212|96|172
07059|103|133
13045|158|427
75604|63|82
27344|39|77
26452|68|68
55805|650|890
32344|14|31
27302|46|81
28451|49|75
42501|100|236
86004|129|307
55114|144|339
85550|28|32
23236|91|120
85716|155|298
90045|274|340
05855|58|118
40272|60|92
31036|25|32
53105|121|168
42445|19|27
17822|938|856
92122|166|216
59808|126|143
83639|2|4
20744|91|137
38004|15|21
96826|259|338
88063|13|60
81007|45|76
21842|53|37
12603|187|454
50023|105|160
91709|148|199
80002|81|127
68144|276|451
16506|131|197
64089|19|22
97537|13|19
00687|34|57
95119|335|582
33549|68|91
77056|106|191
23901|102|117
48150|402|445
76023|8|2
70605|254|212
52142|10|8
33573|100|108
63385|91|207
86321|4|3
16441|18|20
04101|307|763
78245|45|67
95122|93|226
00685|80|159
94519|82|125
95366|23|19
75009|12|10
99161|2|3
33410|564|745
01028|71|122
71104|118|248
47468|1|1
28625|121|253
73114|124|181
04072|120|385
11572|263|399
11691|371|768
45504|126|200
91436|499|657
07801|89|102
76110|60|123
92661|8|5
46229|109|111
18428|23|30
13041|6|36
30297|32|52
49445|44|63
93551|156|203
96815|92|133
85750|81|79
48309|111|157
07722|39|70
23220|98|227
78741|84|157
45439|74|258
78043|44|78
07860|154|186
16652|103|132
00720|23|51
77077|108|225
43017|225|414
75686|13|18
06053|43|111
60467|205|465
99218|211|273
91361|275|347
21128|20|39
19143|103|148
20783|148|294
85901|147|109
95035|226|353
45154|26|62
60423|128|220
74464|281|447
08723|130|157
28310|561|449
98015|1|1
20170|110|222
94015|327|423
85208|41|60
97232|636|1380
60482|21|27
31513|28|32
91770|208|308
62220|203|204
62801|83|129
28405|130|196
32812|81|147
89523|88|97
53095|181|325
97503|66|90
06371|24|56
63461|5|17
47532|5|8
78063|8|5
31709|94|164
50590|1|1
85719|240|499
96860|121|212
23188|178|248
22903|270|439
22315|24|91
48091|66|73
78202|20|24
14905|208|158
07675|171|230
77632|9|12
27025|15|19
76574|39|38
16735|28|40
36203|67|46
46033|62|89
08701|319|974
61801|461|472
72761|89|116
07016|97|161
23225|231|292
15223|32|20
92078|159|203
19939|7|13
33162|186|208
50111|22|24
90247|119|121
37683|26|69
33559|38|52
16601|238|353
12546|8|7
77964|16|15
96744|173|230
67663|9|8
68048|14|30
92555|248|286
78577|102|207
91802|1|0
17268|94|81
60957|17|72
02703|192|429
58201|335|750
33326|164|248
60638|141|160
31021|285|431
80923|89|138
14450|122|634
91950|184|233
20372|5|3
77065|165|275
68801|48|80
43528|63|112
77807|9|19
06460|240|341
66214|107|267
71119|20|47
90631|162|184
33913|38|51
14489|45|144
31077|1|1
10536|71|132
52803|153|173
33764|115|200
92503|323|589
48088|132|150
34695|141|159
44857|82|141
31023|44|44
21009|49|73
17101|122|215
19355|121|209
31558|65|113
82009|181|250
07756|13|28
64759|21|23
71037|17|44
37354|22|59
62012|2|8
19605|90|134
57059|5|5
26062|123|116
27320|88|134
74074|184|305
16428|19|33
81001|117|311
35476|81|77
11105|147|198
25702|139|150
33435|216|209
79701|241|205
07702|120|145
85743|46|88
71822|14|25
77518|7|2
80477|7|27
18960|209|477
53711|205|557
01960|296|509
33445|175|177
48094|21|36
33602|102|121
77575|23|30
46409|14|20
33139|156|195
76801|132|90
19806|123|139
88081|17|38
34996|99|97
76252|9|11
33156|245|312
75119|53|70
02852|95|210
21111|4|9
34639|49|85
80026|329|718
33594|44|69
37334|61|81
29583|3|9
77346|81|207
14210|35|178
18614|5|5
43605|40|151
38635|12|21
60108|167|266
25704|116|189
11714|184|216
35540|4|1
58601|120|274
08225|106|95
49428|78|95
23944|4|6
30312|266|285
55337|293|470
08240|61|71
48105|506|859
74868|29|50
93933|43|87
55423|125|197
55436|39|48
68107|49|154
29102|56|119
14301|124|218
96555|3|4
67330|2|3
97223|467|920
81201|77|102
73068|11|23
39307|47|180
78220|32|53
48219|87|313
36117|323|359
46408|19|19
79905|478|410
63044|278|491
20754|17|42
45805|124|120
45309|18|37
65668|4|6
98493|130|208
97005|291|585
92223|86|115
84010|350|228
33762|40|59
60560|63|145
62704|310|322
93263|23|29
21214|40|81
07922|162|244
32839|49|89
40213|81|154
57201|140|202
46225|10|31
81504|21|79
28645|152|165
14214|340|538
49548|210|410
20659|14|18
59330|32|35
08817|93|170
15065|110|135
15215|230|289
33029|176|305
50263|38|67
08204|83|129
38017|124|168
92833|77|106
90013|295|483
53066|189|253
54201|9|16
12205|275|531
75708|130|102
59457|50|63
53211|295|472
17815|117|155
11702|130|280
24522|14|16
79605|109|201
21090|23|47
85301|101|210
78744|30|69
92354|1272|1063
23230|198|307
93424|3|5
33777|82|120
40502|186|322
65810|43|47
73717|20|51
62951|8|20
02421|143|366
13903|126|170
94550|139|244
77437|27|36
92101|502|1250
92020|310|554
77535|17|18
83805|36|39
40108|25|71
21562|7|8
27502|97|234
93907|47|86
66012|15|30
14513|73|244
05302|21|32
84123|318|463
98371|98|171
49660|79|91
33617|153|252
35968|44|47
74851|12|35
71655|71|188
04105|94|200
90250|199|281
46241|70|301
12561|87|208
33067|130|249
22209|35|45
53129|35|72
99515|107|176
65203|343|542
10012|144|385
27531|31|30
95407|73|197
31721|30|55
44705|19|49
19138|24|31
28166|8|10
08402|29|37
08332|69|107
12972|9|33
06234|10|10
65706|28|40
44011|70|134
11968|208|191
72404|100|254
86047|86|157
14052|48|135
62350|1|0
25271|46|71
43113|110|136
04619|43|83
48658|20|34
53704|205|378
83622|2|2
81211|23|33
23413|38|25
12528|42|141
48360|34|78
16509|225|175
06117|78|161
98226|335|591
98284|100|163
55119|44|55
27828|21|19
21234|141|344
97140|61|118
04605|116|245
77511|54|64
30071|92|145
57559|3|1
72450|153|349
00780|59|70
85008|559|573
50112|58|65
56082|62|88
47871|2|0
48371|52|133
77619|24|11
04841|66|159
99709|156|296
53154|61|114
95662|41|46
48458|29|33
81625|49|78
44308|258|573
33837|71|88
55408|171|289
50115|8|21
34211|53|49
98418|106|147
00794|33|62
90638|114|120
76208|31|43
17068|6|8
62906|43|66
34453|43|25
29003|18|34
75068|38|58
45402|102|224
63106|168|277
90005|167|302
14606|72|215
53110|57|63
72076|107|223
39565|18|21
64029|11|36
80759|9|21
10459|129|358
12025|7|14
08055|165|175
15668|65|69
88046|4|4
15547|2|3
97756|189|292
91208|119|136
92688|97|165
95003|103|169
11788|157|399
61422|3|3
28021|16|41
20899|8|3
15022|42|44
94547|45|65
57717|16|18
70443|32|45
04412|94|189
55901|174|252
33919|240|245
82443|33|47
97420|194|196
17604|37|22
46304|83|200
15312|2|5
46320|104|88
39110|115|169
97209|336|536
59802|239|393
54403|128|282
61554|148|258
99360|5|0
25571|1|1
02135|488|865
20748|72|126
68714|3|8
19567|4|11
08691|89|55
94066|93|165
89008|12|5
93465|140|124
00617|35|122
10707|43|72
18707|48|50
68022|53|153
34442|27|27
60188|94|143
44615|27|36
36784|26|12
65240|7|20
55987|175|205
66720|56|72
01056|34|60
23298|1228|1245
30121|29|47
33884|49|75
96161|90|123
03249|52|47
95694|10|18
82435|80|113
17745|66|77
03045|24|29
95023|121|198
44103|78|229
85933|4|1
77377|25|56
89706|84|187
74106|63|160
56470|61|91
43221|300|470
77382|62|120
28546|272|392
32566|55|112
74631|16|10
73554|20|41
13607|16|32
08857|149|171
89520|8|1
02109|67|136
60490|34|78
37711|4|6
45631|185|236
01440|118|226
56464|3|2
06269|24|52
37327|19|37
00736|113|123
36265|41|42
11212|498|642
14031|32|59
00795|70|119
61254|39|43
60173|211|336
33703|90|163
77316|9|16
40511|130|415
48005|6|17
30260|99|131
28204|504|775
34203|61|107
98195|1508|1717
34237|102|164
11559|94|146
06488|99|159
15061|50|39
76849|5|6
12540|25|81
30728|36|53
33432|146|225
37871|10|6
97838|117|125
51401|68|84
29356|18|20
84124|464|580
55101|532|608
29220|36|49
40831|48|52
55304|47|148
01082|64|116
53004|4|4
53948|66|113
56342|2|1
30673|19|10
99216|275|379
46565|7|11
63020|20|30
98273|163|408
92007|23|53
21050|53|72
98117|80|186
74955|59|156
19144|90|196
60015|215|309
89511|197|238
37725|21|48
55344|178|286
22311|69|102
05201|156|239
54911|266|476
49037|80|199
68135|32|58
61802|53|145
63118|68|106
29325|82|105
55350|102|185
33613|394|435
75703|199|268
55345|69|173
37015|29|78
60004|273|526
33322|152|188
89521|121|150
48154|313|335
89434|85|94
30134|121|173
62401|136|234
98404|73|129
98272|134|301
13673|5|5
18656|4|2
64701|43|91
92128|219|358
42653|20|43
06604|64|159
84408|51|49
08801|31|25
28805|253|306
25313|42|57
56377|159|133
55422|416|776
12428|44|92
40212|25|98
73521|82|156
78215|150|118
25136|19|19
17847|26|25
10305|830|1199
82510|10|33
67473|8|13
20060|280|296
15102|115|174
10538|101|195
27513|172|303
88130|76|218
15314|14|18
97383|45|40
62265|7|15
38018|146|252
89032|339|665
22203|97|186
98155|112|244
68521|60|77
10588|3|15
66757|10|19
06475|88|174
46052|81|138
49286|54|67
01581|119|276
36535|120|118
78402|1|0
95602|95|107
77995|10|13
92253|138|93
55108|139|300
23223|89|228
88260|51|72
34984|24|46
11211|210|280
98208|204|385
48228|41|108
19076|10|11
08057|213|289
10983|19|46
33181|127|188
26070|15|25
23103|11|25
01199|371|493
38016|85|158
30534|64|79
73651|18|24
80840|162|98
92264|68|46
80202|121|130
95608|450|605
54110|11|11
33463|89|191
01510|26|48
92346|107|96
64067|16|24
11115|1|0
74055|136|191
77320|13|17
44709|39|132
06089|23|31
23227|52|144
98201|806|1438
81620|37|51
07114|11|22
41075|94|112
48346|171|192
37919|348|480
97914|173|219
98356|9|15
80204|579|1037
06605|55|180
92130|209|367
10001|704|2296
28671|27|8
00738|129|144
79752|4|4
08810|20|28
76182|24|40
75494|43|32
45107|13|28
95127|86|187
60441|56|93
59714|49|75
78040|35|70
17557|39|49
95121|75|117
95240|162|149
62049|31|45
95008|280|609
03060|363|636
55379|133|218
93657|52|39
15226|19|19
91205|234|329
32837|126|260
15057|11|12
85212|73|104
30083|52|133
62230|25|43
90710|342|416
07003|187|209
08824|81|65
07012|92|137
20650|85|167
80424|30|46
24060|209|274
40175|10|13
93427|16|17
17015|76|122
15205|70|166
85739|44|60
33825|37|57
20622|17|56
00754|45|79
37091|55|92
80010|74|168
72023|63|171
19134|286|508
67337|53|66
87112|187|436
44703|22|63
15748|8|11
00601|26|23
65041|17|27
01562|23|41
21108|45|169
30253|147|322
08312|7|10
44505|131|214
92694|42|68
46214|41|46
10469|202|604
01801|219|832
38157|28|9
92860|59|74
58501|541|882
52162|4|8
05701|238|309
42718|81|164
33150|82|101
19454|81|104
62837|35|73
20602|129|189
54615|62|93
04333|11|14
20601|50|73
15106|41|74
10918|22|73
79070|10|9
80443|82|175
80461|18|38
44133|64|120
11428|66|276
80104|104|174
64735|73|136
63069|21|37
54011|8|21
78230|199|279
75702|164|242
02144|95|269
55415|587|821
28052|77|322
45804|174|270
89519|67|114
29588|81|125
92590|136|232
28139|76|80
16033|7|11
18966|141|204
28753|23|57
79201|25|14
27518|197|370
10475|200|901
75979|13|12
79703|48|41
38125|55|146
15044|75|154
12831|20|57
04967|19|27
25504|79|77
63125|116|260
78223|107|111
80543|3|3
63051|7|36
24202|17|26
01588|44|136
43793|9|38
04462|30|29
28739|73|93
52240|122|308
38058|17|21
19320|179|262
70130|79|149
67846|147|182
92121|317|462
56763|5|4
90291|103|208
11786|33|63
33028|146|166
25530|9|16
60010|276|448
66086|31|106
56701|63|56
01826|41|86
29439|5|5
01938|55|99
55432|225|269
78654|99|90
80435|17|22
62274|23|22
02458|82|305
55744|132|163
33810|26|51
92840|146|265
65802|137|201
90067|140|84
37172|117|266
55731|21|18
20715|92|187
55424|43|61
18049|52|104
44907|118|199
43512|123|212
19403|175|287
55110|118|162
91006|265|363
55117|68|91
29909|48|75
90604|68|70
53581|58|99
43338|41|65
28638|20|22
63026|106|164
93108|74|70
60654|128|221
10026|85|204
56751|26|19
31545|55|55
01749|42|240
27603|51|182
75935|23|32
23693|30|48
71832|25|62
92116|103|168
19486|2|0
32565|13|11
91911|294|703
06443|71|164
61032|161|234
78214|69|38
98278|60|37
29201|346|568
90402|37|47
72117|138|227
70898|2|0
92236|28|33
70634|63|63
70546|87|144
74467|57|118
58458|3|7
73601|67|233
74953|85|261
55104|308|696
19055|24|23
98642|21|28
15239|31|44
30329|376|535
19426|86|198
32763|199|194
14472|27|55
32408|16|52
92505|497|475
95030|139|221
33761|135|183
70359|10|18
57104|151|207
30331|66|225
16502|141|154
29223|164|290
90701|89|86
43953|44|54
97470|236|331
47619|1|2
19131|245|400
94568|133|261
48071|247|274
31014|20|23
48312|113|169
67654|16|16
49201|385|495
02671|6|1
46936|6|30
41073|24|38
33033|103|209
93065|275|329
94578|608|1841
44842|11|12
97502|59|101
89030|176|323
07463|59|105
72830|106|199
30307|61|174
60053|125|185
18051|9|18
29566|67|74
47167|27|51
29505|141|146
72207|79|147
34431|11|13
63138|28|30
33012|430|727
27870|125|131
48433|56|83
46808|35|62
07866|72|89
50644|30|44
60555|95|188
74884|22|36
92083|169|261
95540|53|47
77630|45|53
17082|2|0
29536|40|94
83001|133|210
85705|103|308
96712|26|35
00769|62|94
25404|28|40
44473|8|12
04351|18|15
75116|74|76
71953|61|60
33131|83|94
13118|3|23
52544|27|34
72020|2|2
66053|8|17
43460|19|33
98258|64|143
97403|51|102
17036|69|100
19013|458|786
77010|5|12
01748|34|75
48074|13|26
23801|60|111
16720|1|0
28016|8|17
10708|131|200
30084|203|376
07830|14|12
53081|296|456
71068|3|4
27511|239|557
29483|129|240
40204|147|383
34428|42|38
19072|80|145
85355|3|21
20903|113|253
60641|136|201
55376|19|37
12786|2|3
36609|141|150
46992|66|74
15370|66|98
01005|18|37
56152|2|0
46516|50|73
57108|264|278
06896|12|31
64856|5|4
33971|37|51
75495|13|15
34606|139|152
20746|56|110
11421|86|123
63127|98|136
24502|204|283
60608|423|749
64110|45|49
11236|248|837
06880|192|360
76311|69|40
94601|172|677
48314|130|161
45174|3|0
98368|111|199
17756|36|37
37167|173|330
49512|94|245
18202|73|78
18237|2|7
33199|36|60
94596|577|768
22202|56|109
72745|40|99
60432|68|91
29170|31|45
06062|112|498
34470|91|178
02865|70|128
31907|76|125
43607|19|105
37760|62|77
60477|176|332
60035|234|388
72022|54|132
02189|89|196
76508|958|788
01432|31|47
80129|139|254
75078|27|40
02888|80|131
33483|104|121
41076|53|129
63383|29|62
46324|37|42
63303|109|234
97212|202|472
15235|133|174
86514|26|55
72736|18|13
76058|13|20
55057|83|148
33073|105|192
22066|28|29
04974|4|11
54124|2|4
01835|32|57
71064|2|8
06770|55|113
50273|23|21
08008|31|28
49464|61|72
32024|24|34
45872|6|7
11782|73|155
08056|4|3
39440|179|156
16002|16|26
20020|131|418
02492|125|218
95356|198|208
06247|3|5
39422|11|15
20147|133|303
02035|80|165
48503|396|851
60614|497|1240
02026|139|302
63105|137|270
55403|120|229
80017|25|56
03827|2|2
08110|30|19
49228|10|15
08004|29|50
41035|14|15
00785|20|16
48506|47|62
65714|68|130
28215|42|151
64083|29|68
43950|94|189
63031|143|266
35806|46|102
60618|195|428
43420|106|198
00986|6|7
27519|81|274
24641|64|46
93101|388|809
48084|219|345
38834|152|250
36854|32|30
06515|35|94
17801|50|51
92240|66|72
21046|112|1028
86510|16|30
33770|284|276
76354|12|5
32425|33|33
28786|94|246
22602|25|64
00676|84|107
33025|121|279
55305|169|402
22408|81|174
24141|61|65
27909|162|265
90069|158|111
32162|148|137
18976|60|110
00737|26|20
56284|3|6
23690|9|11
88101|228|493
08863|27|31
75206|116|178
18657|47|60
53405|182|197
58122|95|116
94116|385|667
72916|17|18
28804|73|157
30035|50|88
89110|105|164
10087|7|5
60429|116|193
92832|111|236
55124|142|240
94574|93|87
08518|6|10
07208|86|128
19147|145|233
86426|49|38
57262|35|64
23181|9|16
42044|6|4
07057|19|23
80905|108|272
84715|7|2
92553|172|263
06039|11|9
27520|96|179
30097|187|292
22802|42|106
05753|109|171
08527|86|136
06790|203|361
00956|160|317
54234|9|11
94607|260|555
57790|2|2
82901|158|247
27601|28|181
64024|29|53
90274|102|138
30265|214|260
17872|35|19
75126|51|87
29229|68|249
23692|39|49
42129|14|25
85143|41|53
30041|230|380
18360|100|203
95682|88|92
30350|48|132
55313|116|206
83651|134|222
61605|55|53
34201|27|29
36116|224|262
15110|3|3
81520|10|10
97862|23|17
85022|134|182
30004|130|200
34266|53|89
48329|51|67
99326|8|12
23521|54|18
50315|52|92
08078|15|16
36467|29|14
32084|79|164
32052|12|17
56401|209|203
04268|59|107
64683|30|38
07001|84|45
84078|107|67
06037|61|59
08901|736|994
32653|36|69
13501|236|456
04654|33|85
77477|65|357
00924|101|235
94132|103|148
18509|69|93
37212|400|715
18519|51|71
20723|40|94
60174|160|303
93626|6|2
98110|94|232
15221|116|283
16686|32|27
78586|49|75
23059|83|167
18067|29|51
02563|32|71
49913|26|38
14626|390|586
02072|125|185
22963|16|32
33020|108|206
90241|278|248
32811|54|100
84335|18|9
01540|11|17
18091|20|20
11793|128|326
10453|272|636
04614|37|36
28697|31|55
10980|44|75
53220|171|286
95446|13|24
33838|10|9
53151|127|280
28031|96|193
64482|3|7
62881|41|48
07005|57|103
16630|22|16
36360|42|70
79413|85|82
33165|263|372
74017|217|421
92507|288|606
66087|5|1
45237|81|209
92115|155|225
26506|717|651
44511|21|52
46561|13|17
82633|49|114
15683|20|18
77573|145|254
41649|21|29
99207|97|148
80503|53|141
64850|62|60
27052|7|13
89410|49|73
66603|19|51
04658|3|9
58701|290|556
11713|31|112
04640|2|4
01460|21|70
48193|62|83
80237|89|101
85345|62|99
72032|243|449
73573|5|4
14207|57|224
92071|113|170
11768|243|454
01602|94|219
13209|16|40
55371|64|96
60025|205|434
06042|86|135
83843|98|166
14215|689|1165
05761|1|4
02493|57|93
24528|6|4
00901|33|45
92557|56|125
92673|151|196
90304|19|18
70380|93|84
11224|130|308
23228|82|158
07046|45|41
15666|75|58
93245|49|49
48911|150|273
23832|73|173
06066|121|190
97330|855|1262
78701|383|628
79007|28|24
23513|18|49
60585|51|131
36274|11|14
39501|204|268
37377|27|34
60559|146|170
96150|159|204
15425|68|86
97477|463|674
89449|19|18
78738|75|102
06410|113|267
91776|237|190
05033|13|35
12159|60|98
60417|21|34
76541|46|107
17543|142|183
75238|51|82
08010|11|8
61761|220|375
89445|42|50
28461|78|89
78164|2|6
90292|176|222
71334|20|34
93247|16|18
65652|4|10
91367|451|598
91316|244|356
97479|15|11
36207|212|200
76825|9|10
02878|30|53
20032|198|354
67950|5|7
72223|83|114
62626|31|47
24340|4|6
33301|111|171
12010|143|227
05301|164|265
17551|23|21
95610|136|205
29178|3|1
08889|32|32
44092|32|79
96130|122|147
07716|21|37
74301|71|155
75051|73|66
91737|33|53
44119|53|162
44132|45|125
15554|5|9
07740|293|285
44820|62|159
06525|57|124
17552|27|37
17540|24|29
43085|160|337
12202|31|108
85746|121|233
19128|142|294
15037|25|24
85297|136|293
33306|78|72
13732|14|72
00745|46|108
08690|197|217
93950|51|95
55120|24|60
45356|57|105
22827|19|9
87120|155|403
76108|29|48
57501|80|107
46151|61|76
49720|69|50
98247|22|31
28513|17|14
39845|19|21
54913|186|183
24517|10|9
28613|67|74
06102|314|485
89113|170|183
53051|257|352
34747|139|170
32615|41|44
27932|52|45
94101|1|0
00979|65|95
46077|76|182
08823|22|37
01757|302|1567
32065|38|102
58072|37|54
19711|136|394
32064|27|47
07069|57|62
46511|11|7
05404|18|53
69140|7|11
94708|27|39
28387|100|194
02543|6|3
07071|66|66
90010|260|450
98339|13|27
85257|77|138
97321|216|289
40361|33|89
43103|12|23
32244|70|110
77018|78|124
11023|124|116
97013|56|83
75203|165|176
33460|55|92
47432|7|6
19809|32|128
37701|105|109
08060|402|1488
83815|75|122
55812|27|58
17866|19|30
13088|230|252
66622|100|154
94143|1672|1784
56159|4|3
92821|220|260
18106|71|95
85938|9|5
17007|9|15
57069|44|71
98498|117|127
89120|266|555
49770|272|231
57274|11|10
57032|7|22
10993|36|121
28349|26|28
83110|47|32
12932|20|52
60914|147|169
48731|4|5
92336|95|166
97224|154|223
43202|63|89
97124|232|434
77555|755|758
80487|117|166
78415|45|44
94612|404|812
33043|10|13
27028|29|68
54724|32|58
44837|5|17
40004|99|200
60002|31|74
97215|124|324
60115|153|332
57022|14|24
68137|200|564
60045|193|270
07065|92|97
87357|7|8
92879|178|257
06776|114|130
38063|25|39
80226|167|544
92672|78|115
21863|27|120
95928|158|223
99336|433|496
67058|9|8
30635|31|24
80209|171|305
98660|82|344
11360|115|248
14609|93|355
29208|27|59
93446|111|153
47348|14|22
43938|6|4
11946|63|128
70422|38|69
38829|40|55
41139|26|30
94560|93|144
85029|128|150
92804|243|189
91344|165|251
77422|8|4
76856|4|6
97378|12|16
70357|1|1
94030|58|57
34491|48|53
16648|59|79
60401|4|14
69201|15|22
36849|41|63
00735|17|24
84312|5|6
17740|22|26
06268|39|64
71055|67|130
95531|118|169
08260|27|26
97221|51|102
38570|41|40
47562|5|6
25438|30|38
02093|24|62
54180|5|8
49015|225|252
19612|16|27
28371|3|5
55406|82|165
46807|21|44
50312|112|125
28278|26|77
00778|61|129
34744|163|299
25411|21|47
95671|42|58
73008|76|185
07043|62|129
02539|8|16
28377|13|17
13502|272|454
40828|5|4
71857|48|129
87111|327|462
91106|166|219
02920|194|257
02420|86|255
97467|20|15
76629|1|3
19701|52|185
46723|10|7
50125|49|69
03843|1|0
33844|41|70
54806|88|149
05743|5|6
10941|297|496
62832|26|60
07828|21|18
33023|68|110
26726|40|52
95209|125|113
99037|44|67
37073|4|10
55118|81|105
21230|67|168
68198|948|962
11735|144|291
94606|132|237
37650|40|43
37771|47|61
03835|7|6
95231|212|274
67152|32|47
70722|19|93
75032|131|172
15021|10|17
48880|19|13
05602|194|299
66503|53|71
41011|120|319
02816|39|111
57382|6|9
20017|231|436
72927|13|11
76708|91|100
34221|45|133
85721|42|105
23219|66|167
41018|42|66
33189|55|131
78737|33|48
83204|36|59
10075|414|674
05156|66|124
92677|219|248
27540|63|142
93063|65|95
78418|46|48
01075|47|185
59804|105|159
94618|103|269
31548|33|90
53705|316|634
80526|152|302
90035|208|306
15963|44|33
95354|143|376
61520|55|68
64155|92|116
44146|92|252
37331|36|16
19126|14|35
48026|65|69
97741|37|69
60607|155|291
02151|118|204
70563|90|71
28152|33|60
23708|842|535
23141|10|21
78734|66|105
91206|202|191
31639|19|24
43964|16|16
72501|227|515
53295|211|405
33771|103|137
55804|24|38
53406|154|266
98011|137|307
97603|95|130
97070|127|354
32570|68|128
08861|150|209
34222|20|44
32124|15|20
43207|118|279
16830|76|82
35594|35|25
50702|214|249
47006|70|86
38821|50|44
12533|78|181
97201|181|330
33138|109|109
22949|7|9
93021|55|78
02568|28|86
30474|111|97
28787|39|60
97219|173|375
56007|76|146
60193|96|114
44432|35|107
49234|2|6
34114|28|28
07458|37|37
56529|6|5
11096|20|94
72114|178|299
08052|19|35
94709|88|126
85051|116|160
16055|18|26
65672|12|17
07719|99|160
84111|336|652
35903|137|144
72756|146|369
66436|22|23
34787|117|264
33146|312|463
13326|339|318
01752|148|374
00935|189|227
98328|9|24
35010|70|81
08534|121|176
20006|186|244
41056|86|149
94065|33|110
58237|20|62
49534|53|60
43201|100|211
60462|265|358
60649|111|201
03079|194|717
78660|94|196
48912|505|513
06249|6|5
98223|155|283
13901|69|152
73110|235|293
24504|29|82
75208|197|168
15084|19|53
98236|10|31
34759|48|72
53147|106|140
19606|105|142
66227|16|22
60192|29|63
19044|72|165
01020|87|105
51046|3|2
80498|14|20
15261|101|78
56318|1|0
50014|38|61
32211|92|178
50459|3|1
80919|102|167
11961|13|68
60504|252|324
09086|3|0
43231|83|133
46072|31|25
53563|14|21
74960|51|97
17046|39|116
50675|6|3
48430|99|154
78045|77|61
71653|25|118
33137|107|199
80130|50|74
84084|90|59
97229|153|381
60120|127|205
34677|56|108
50595|31|42
64130|39|95
70629|3|0
60124|22|38
98198|73|167
53965|16|26
60426|108|118
70394|49|78
52233|76|84
97266|145|300
56001|352|526
78363|58|49
61342|23|27
78580|22|19
32626|22|41
19720|152|375
23322|135|121
59749|7|5
46234|22|36
79346|3|0
38801|378|356
47446|12|22
30340|53|55
07307|81|69
40506|17|21
77031|26|35
40391|105|171
66027|67|126
20677|2|5
02128|108|358
29418|55|87
84098|68|131
00729|69|107
61571|54|132
31773|1|1
30303|523|895
85540|11|8
25674|2|2
57349|7|8
06018|16|35
02356|65|127
02169|483|1179
27892|41|85
74066|114|282
02090|222|297
28027|86|173
20876|83|148
40342|35|46
80128|52|100
70544|9|4
80221|51|111
92234|120|106
48085|223|351
17313|27|41
15131|86|36
98421|22|27
97882|17|40
85262|38|75
71019|12|30
23231|49|94
60178|131|190
30318|99|191
78123|2|5
16407|43|44
47371|42|45
07204|42|28
38372|62|93
48323|122|102
97491|1|0
18644|18|29
97836|7|35
06712|40|43
75077|66|113
74361|65|123
96122|19|9
28643|2|4
98635|2|2
60091|128|244
44012|36|96
55310|3|2
44502|59|143
44314|15|43
64128|155|308
01890|140|176
01845|171|340
30101|111|188
51566|32|45
24416|12|9
37355|74|85
80904|73|160
16823|50|96
46055|13|27
60406|103|152
65018|14|16
41002|6|8
11102|188|272
10020|55|217
11210|259|931
85242|41|52
85939|6|2
93312|116|118
30736|69|111
28467|16|16
53403|78|172
97367|58|88
51106|98|130
89118|148|166
62656|36|92
05641|61|112
78238|117|90
04938|89|131
67554|8|7
60936|26|42
70805|89|106
78222|47|43
48220|62|108
51041|47|50
90807|337|746
71701|45|113
52245|200|199
99603|57|129
62640|3|7
19805|291|643
11361|205|341
15005|12|20
54155|19|34
52361|8|16
28777|50|55
53027|61|112
04543|55|75
34217|8|10
78228|105|154
22406|17|62
70526|78|93
60629|154|163
01778|38|94
80521|85|227
76049|35|38
78247|71|131
17316|19|15
92408|257|546
05477|9|25
40508|132|228
14150|145|299
24171|18|26
60190|234|308
08028|37|128
30518|75|180
15136|76|106
64628|18|17
60525|186|363
52756|1|1
08558|36|69
46774|30|31
97402|259|537
75773|24|13
03087|29|90
64402|8|14
02911|33|57
25813|18|40
40160|38|84
53560|1|7
55792|84|141
48809|14|17
97754|78|145
60643|120|315
48801|135|145
02474|87|189
20042|3|3
61364|42|50
94920|32|27
60175|80|171
91107|281|936
98390|40|68
51503|197|310
30576|3|3
75602|10|22
37874|45|31
35768|77|79
58318|10|11
15275|23|32
85044|147|261
19428|65|127
24605|51|45
95469|2|1
62615|5|9
81252|7|11
96750|62|75
77021|66|99
35957|54|35
68502|169|299
29710|31|68
13084|11|16
74344|105|132
43977|3|2
43968|5|4
84401|211|340
91901|43|85
32225|127|168
95205|35|43
88210|41|101
77092|61|141
80211|183|397
75287|81|116
80004|63|120
18020|123|169
02025|19|63
99403|107|127
28334|103|172
37932|40|88
98008|54|198
15442|4|9
40203|73|175
79938|61|64
53186|122|229
34974|14|35
55447|76|113
16056|12|20
84015|162|165
17569|6|12
14203|478|773
68123|75|98
33709|191|173
37069|35|84
87105|103|290
32129|79|108
70535|72|75
19520|13|20
42301|151|303
